Population,Latitude,Longitude,Year_start,Year_end,Temperature,Sex,Replicate_vial,Wing_centroid_size,,,
South_Tasmania,-43.15,147.12,2008,2008,25,female,3,2.37,,,
South_Tasmania,-43.15,147.12,2008,2008,25,female,3,2.51,,,
South_Tasmania,-43.15,147.12,2008,2008,25,female,3,2.43,,,
South_Tasmania,-43.15,147.12,2008,2008,25,female,3,2.47,,,
South_Tasmania,-43.15,147.12,2008,2008,25,female,3,2.42,,,
South_Tasmania,-43.15,147.12,2008,2008,25,female,3,2.41,,,
South_Tasmania,-43.15,147.12,2008,2008,25,female,3,2.50,,,
South_Tasmania,-43.15,147.12,2008,2008,25,male,1,2.16,,,
South_Tasmania,-43.15,147.12,2008,2008,25,male,1,2.23,,,
South_Tasmania,-43.15,147.12,2008,2008,25,male,1,2.24,,,
South_Tasmania,-43.15,147.12,2008,2008,25,male,1,2.23,,,
South_Tasmania,-43.15,147.12,2008,2008,25,male,1,2.17,,,
South_Tasmania,-43.15,147.12,2008,2008,25,male,1,2.15,,,
South_Tasmania,-43.15,147.12,2008,2008,25,male,1,2.14,,,
South_Tasmania,-43.15,147.12,2008,2008,25,male,1,2.21,,,
South_Tasmania,-43.15,147.12,2008,2008,25,male,1,2.29,,,
South_Tasmania,-43.15,147.12,2008,2008,25,male,1,2.19,,,
South_Tasmania,-43.15,147.12,2008,2008,25,male,1,2.00,,,
South_Tasmania,-43.15,147.12,2008,2008,25,male,2,2.16,,,
South_Tasmania,-43.15,147.12,2008,2008,25,male,2,2.03,,,
South_Tasmania,-43.15,147.12,2008,2008,25,male,2,2.07,,,
South_Tasmania,-43.15,147.12,2008,2008,25,male,2,2.17,,,
South_Tasmania,-43.15,147.12,2008,2008,25,male,2,2.15,,,
South_Tasmania,-43.15,147.12,2008,2008,25,male,2,2.15,,,
South_Tasmania,-43.15,147.12,2008,2008,25,male,2,2.17,,,
South_Tasmania,-43.15,147.12,2008,2008,25,male,2,2.20,,,
South_Tasmania,-43.15,147.12,2008,2008,25,male,2,2.27,,,
South_Tasmania,-43.15,147.12,2008,2008,25,male,3,2.15,,,
South_Tasmania,-43.15,147.12,2008,2008,25,male,3,2.28,,,
South_Tasmania,-43.15,147.12,2008,2008,25,male,3,2.19,,,
South_Tasmania,-43.15,147.12,2008,2008,25,male,3,2.18,,,
South_Tasmania,-43.15,147.12,2008,2008,25,male,3,2.22,,,
South_Tasmania,-43.15,147.12,2008,2008,25,male,3,2.18,,,
South_Tasmania,-43.15,147.12,2008,2008,25,male,3,1.98,,,
South_Tasmania,-43.15,147.12,2008,2008,25,male,3,2.16,,,
South_Tasmania,-43.15,147.12,2008,2008,25,male,3,2.13,,,
South_Tasmania,-43.15,147.12,2008,2008,25,male,3,2.19,,,
Innisfail,-17.52,146.02,2008,2008,29,female,1,2.20,,,
Innisfail,-17.52,146.02,2008,2008,29,female,1,2.20,,,
Innisfail,-17.52,146.02,2008,2008,29,female,1,2.15,,,
Innisfail,-17.52,146.02,2008,2008,29,female,1,2.14,,,
Innisfail,-17.52,146.02,2008,2008,29,female,1,2.12,,,
Innisfail,-17.52,146.02,2008,2008,29,female,1,2.11,,,
Innisfail,-17.52,146.02,2008,2008,29,female,1,2.15,,,
Innisfail,-17.52,146.02,2008,2008,29,female,1,2.05,,,
Innisfail,-17.52,146.02,2008,2008,29,female,1,2.10,,,
Innisfail,-17.52,146.02,2008,2008,29,female,1,2.01,,,
Innisfail,-17.52,146.02,2008,2008,29,female,2,2.21,,,
Innisfail,-17.52,146.02,2008,2008,29,female,2,2.22,,,
Innisfail,-17.52,146.02,2008,2008,29,female,2,2.23,,,
Innisfail,-17.52,146.02,2008,2008,29,female,2,2.21,,,
Innisfail,-17.52,146.02,2008,2008,29,female,2,2.14,,,
Innisfail,-17.52,146.02,2008,2008,29,female,2,2.19,,,
Innisfail,-17.52,146.02,2008,2008,29,female,2,2.12,,,
Innisfail,-17.52,146.02,2008,2008,29,female,2,2.10,,,
Innisfail,-17.52,146.02,2008,2008,29,female,2,2.05,,,
Innisfail,-17.52,146.02,2008,2008,29,female,2,2.11,,,
Innisfail,-17.52,146.02,2008,2008,29,female,3,2.12,,,
Innisfail,-17.52,146.02,2008,2008,29,female,3,2.15,,,
Innisfail,-17.52,146.02,2008,2008,29,female,3,2.07,,,
Innisfail,-17.52,146.02,2008,2008,29,female,3,2.30,,,
Innisfail,-17.52,146.02,2008,2008,29,female,3,2.09,,,
Innisfail,-17.52,146.02,2008,2008,29,female,3,2.22,,,
Innisfail,-17.52,146.02,2008,2008,29,female,3,2.20,,,
Innisfail,-17.52,146.02,2008,2008,29,female,3,2.20,,,
Innisfail,-17.52,146.02,2008,2008,29,female,3,2.21,,,
Innisfail,-17.52,146.02,2008,2008,29,female,3,2.27,,,
Innisfail,-17.52,146.02,2008,2008,29,male,1,1.91,,,
Innisfail,-17.52,146.02,2008,2008,29,male,1,1.86,,,
Innisfail,-17.52,146.02,2008,2008,29,male,1,1.94,,,
Innisfail,-17.52,146.02,2008,2008,29,male,1,1.93,,,
Innisfail,-17.52,146.02,2008,2008,29,male,1,1.87,,,
Innisfail,-17.52,146.02,2008,2008,29,male,1,1.89,,,
Innisfail,-17.52,146.02,2008,2008,29,male,1,1.80,,,
Innisfail,-17.52,146.02,2008,2008,29,male,1,1.78,,,
Innisfail,-17.52,146.02,2008,2008,29,male,1,1.92,,,
Innisfail,-17.52,146.02,2008,2008,29,male,1,1.94,,,
Innisfail,-17.52,146.02,2008,2008,29,male,2,1.93,,,
Innisfail,-17.52,146.02,2008,2008,29,male,2,1.93,,,
Innisfail,-17.52,146.02,2008,2008,29,male,2,1.90,,,
Innisfail,-17.52,146.02,2008,2008,29,male,2,1.91,,,
Innisfail,-17.52,146.02,2008,2008,29,male,2,1.88,,,
Innisfail,-17.52,146.02,2008,2008,29,male,2,1.93,,,
Innisfail,-17.52,146.02,2008,2008,29,male,2,1.93,,,
Innisfail,-17.52,146.02,2008,2008,29,male,2,1.91,,,
Innisfail,-17.52,146.02,2008,2008,29,male,2,1.94,,,
Innisfail,-17.52,146.02,2008,2008,29,male,2,1.91,,,
Innisfail,-17.52,146.02,2008,2008,29,male,3,1.80,,,
Innisfail,-17.52,146.02,2008,2008,29,male,3,1.83,,,
Innisfail,-17.52,146.02,2008,2008,29,male,3,1.80,,,
Innisfail,-17.52,146.02,2008,2008,29,male,3,1.91,,,
Innisfail,-17.52,146.02,2008,2008,29,male,3,1.87,,,
Innisfail,-17.52,146.02,2008,2008,29,male,3,1.86,,,
Innisfail,-17.52,146.02,2008,2008,29,male,3,1.79,,,
Innisfail,-17.52,146.02,2008,2008,29,male,3,1.82,,,
Innisfail,-17.52,146.02,2008,2008,29,male,3,1.88,,,
Innisfail,-17.52,146.02,2008,2008,29,male,3,1.91,,,
Cardwell,-18.20,145.90,2008,2008,29,female,1,2.10,,,
Cardwell,-18.20,145.90,2008,2008,29,female,1,2.10,,,
Cardwell,-18.20,145.90,2008,2008,29,female,1,2.08,,,
Cardwell,-18.20,145.90,2008,2008,29,female,1,2.14,,,
Cardwell,-18.20,145.90,2008,2008,29,female,1,2.15,,,
Cardwell,-18.20,145.90,2008,2008,29,female,1,2.02,,,
Cardwell,-18.20,145.90,2008,2008,29,female,1,2.03,,,
Cardwell,-18.20,145.90,2008,2008,29,female,1,2.05,,,
Cardwell,-18.20,145.90,2008,2008,29,female,1,2.05,,,
Cardwell,-18.20,145.90,2008,2008,29,female,1,2.11,,,
Cardwell,-18.20,145.90,2008,2008,29,female,2,1.95,,,
Cardwell,-18.20,145.90,2008,2008,29,female,2,2.08,,,
Cardwell,-18.20,145.90,2008,2008,29,female,2,2.02,,,
Cardwell,-18.20,145.90,2008,2008,29,female,2,2.12,,,
Cardwell,-18.20,145.90,2008,2008,29,female,2,2.10,,,
Cardwell,-18.20,145.90,2008,2008,29,female,2,2.04,,,
Cardwell,-18.20,145.90,2008,2008,29,female,2,2.05,,,
Cardwell,-18.20,145.90,2008,2008,29,female,2,2.13,,,
Cardwell,-18.20,145.90,2008,2008,29,female,3,2.13,,,
Cardwell,-18.20,145.90,2008,2008,29,female,3,2.18,,,
Cardwell,-18.20,145.90,2008,2008,29,female,3,2.00,,,
Cardwell,-18.20,145.90,2008,2008,29,female,3,2.01,,,
Cardwell,-18.20,145.90,2008,2008,29,female,3,2.16,,,
Cardwell,-18.20,145.90,2008,2008,29,female,3,2.12,,,
Cardwell,-18.20,145.90,2008,2008,29,female,3,2.25,,,
Cardwell,-18.20,145.90,2008,2008,29,female,3,2.12,,,
Cardwell,-18.20,145.90,2008,2008,29,female,3,2.19,,,
Cardwell,-18.20,145.90,2008,2008,29,female,3,2.07,,,
Cardwell,-18.20,145.90,2008,2008,29,male,1,1.81,,,
Cardwell,-18.20,145.90,2008,2008,29,male,1,1.78,,,
Cardwell,-18.20,145.90,2008,2008,29,male,1,1.85,,,
Cardwell,-18.20,145.90,2008,2008,29,male,1,1.86,,,
Cardwell,-18.20,145.90,2008,2008,29,male,1,1.77,,,
Cardwell,-18.20,145.90,2008,2008,29,male,1,1.84,,,
Cardwell,-18.20,145.90,2008,2008,29,male,1,1.94,,,
Cardwell,-18.20,145.90,2008,2008,29,male,1,1.78,,,
Cardwell,-18.20,145.90,2008,2008,29,male,1,1.76,,,
Cardwell,-18.20,145.90,2008,2008,29,male,1,1.71,,,
Cardwell,-18.20,145.90,2008,2008,29,male,2,1.80,,,
Cardwell,-18.20,145.90,2008,2008,29,male,2,1.77,,,
Cardwell,-18.20,145.90,2008,2008,29,male,2,1.84,,,
Cardwell,-18.20,145.90,2008,2008,29,male,2,1.83,,,
Cardwell,-18.20,145.90,2008,2008,29,male,2,1.80,,,
Cardwell,-18.20,145.90,2008,2008,29,male,2,1.70,,,
Cardwell,-18.20,145.90,2008,2008,29,male,2,1.84,,,
Cardwell,-18.20,145.90,2008,2008,29,male,2,1.71,,,
Cardwell,-18.20,145.90,2008,2008,29,male,2,1.81,,,
Cardwell,-18.20,145.90,2008,2008,29,male,3,1.85,,,
Cardwell,-18.20,145.90,2008,2008,29,male,3,1.83,,,
Cardwell,-18.20,145.90,2008,2008,29,male,3,1.94,,,
Cardwell,-18.20,145.90,2008,2008,29,male,3,1.78,,,
Cardwell,-18.20,145.90,2008,2008,29,male,3,1.78,,,
Cardwell,-18.20,145.90,2008,2008,29,male,3,1.79,,,
Cardwell,-18.20,145.90,2008,2008,29,male,3,1.83,,,
Cardwell,-18.20,145.90,2008,2008,29,male,3,1.79,,,
Cardwell,-18.20,145.90,2008,2008,29,male,3,1.83,,,
Cardwell,-18.20,145.90,2008,2008,29,male,3,1.80,,,
Bowen,-19.97,148.22,2008,2008,29,female,1,2.11,,,
Bowen,-19.97,148.22,2008,2008,29,female,1,2.10,,,
Bowen,-19.97,148.22,2008,2008,29,female,1,2.16,,,
Bowen,-19.97,148.22,2008,2008,29,female,1,2.06,,,
Bowen,-19.97,148.22,2008,2008,29,female,1,2.17,,,
Bowen,-19.97,148.22,2008,2008,29,female,1,2.09,,,
Bowen,-19.97,148.22,2008,2008,29,female,1,2.26,,,
Bowen,-19.97,148.22,2008,2008,29,female,1,2.22,,,
Bowen,-19.97,148.22,2008,2008,29,female,1,2.23,,,
Bowen,-19.97,148.22,2008,2008,29,female,1,2.14,,,
Bowen,-19.97,148.22,2008,2008,29,female,2,2.22,,,
Bowen,-19.97,148.22,2008,2008,29,female,2,2.22,,,
Bowen,-19.97,148.22,2008,2008,29,female,2,2.02,,,
Bowen,-19.97,148.22,2008,2008,29,female,2,2.10,,,
Bowen,-19.97,148.22,2008,2008,29,female,2,2.12,,,
Bowen,-19.97,148.22,2008,2008,29,female,2,2.05,,,
Bowen,-19.97,148.22,2008,2008,29,female,2,2.19,,,
Bowen,-19.97,148.22,2008,2008,29,female,2,2.01,,,
Bowen,-19.97,148.22,2008,2008,29,female,2,2.12,,,
Bowen,-19.97,148.22,2008,2008,29,female,2,2.23,,,
Bowen,-19.97,148.22,2008,2008,29,female,3,2.12,,,
Bowen,-19.97,148.22,2008,2008,29,female,3,2.14,,,
Bowen,-19.97,148.22,2008,2008,29,female,3,2.19,,,
Bowen,-19.97,148.22,2008,2008,29,female,3,2.18,,,
Bowen,-19.97,148.22,2008,2008,29,female,3,2.03,,,
Bowen,-19.97,148.22,2008,2008,29,female,3,2.20,,,
Bowen,-19.97,148.22,2008,2008,29,female,3,2.15,,,
Bowen,-19.97,148.22,2008,2008,29,female,3,2.09,,,
Bowen,-19.97,148.22,2008,2008,29,female,3,2.09,,,
Bowen,-19.97,148.22,2008,2008,29,female,3,2.24,,,
Bowen,-19.97,148.22,2008,2008,29,male,1,1.90,,,
Bowen,-19.97,148.22,2008,2008,29,male,1,1.84,,,
Bowen,-19.97,148.22,2008,2008,29,male,1,1.89,,,
Bowen,-19.97,148.22,2008,2008,29,male,1,1.84,,,
Bowen,-19.97,148.22,2008,2008,29,male,1,1.74,,,
Bowen,-19.97,148.22,2008,2008,29,male,1,1.83,,,
Bowen,-19.97,148.22,2008,2008,29,male,1,1.85,,,
Bowen,-19.97,148.22,2008,2008,29,male,1,1.83,,,
Bowen,-19.97,148.22,2008,2008,29,male,1,1.88,,,
Bowen,-19.97,148.22,2008,2008,29,male,1,1.86,,,
Bowen,-19.97,148.22,2008,2008,29,male,2,1.84,,,
Bowen,-19.97,148.22,2008,2008,29,male,2,1.82,,,
Bowen,-19.97,148.22,2008,2008,29,male,2,1.86,,,
Bowen,-19.97,148.22,2008,2008,29,male,2,1.83,,,
Bowen,-19.97,148.22,2008,2008,29,male,2,1.91,,,
Bowen,-19.97,148.22,2008,2008,29,male,2,1.82,,,
Bowen,-19.97,148.22,2008,2008,29,male,2,1.88,,,
Bowen,-19.97,148.22,2008,2008,29,male,2,1.81,,,
Bowen,-19.97,148.22,2008,2008,29,male,2,1.89,,,
Bowen,-19.97,148.22,2008,2008,29,male,2,1.74,,,
Bowen,-19.97,148.22,2008,2008,29,male,3,1.82,,,
Bowen,-19.97,148.22,2008,2008,29,male,3,1.78,,,
Bowen,-19.97,148.22,2008,2008,29,male,3,1.91,,,
Bowen,-19.97,148.22,2008,2008,29,male,3,1.84,,,
Bowen,-19.97,148.22,2008,2008,29,male,3,1.75,,,
Bowen,-19.97,148.22,2008,2008,29,male,3,1.90,,,
Bowen,-19.97,148.22,2008,2008,29,male,3,1.83,,,
Bowen,-19.97,148.22,2008,2008,29,male,3,1.87,,,
Bowen,-19.97,148.22,2008,2008,29,male,3,1.82,,,
Bowen,-19.97,148.22,2008,2008,29,male,3,1.94,,,
Eungella,-21.13,148.50,2008,2008,29,female,1,2.17,,,
Eungella,-21.13,148.50,2008,2008,29,female,1,2.16,,,
Eungella,-21.13,148.50,2008,2008,29,female,1,2.21,,,
Eungella,-21.13,148.50,2008,2008,29,female,1,2.25,,,
Eungella,-21.13,148.50,2008,2008,29,female,1,2.28,,,
Eungella,-21.13,148.50,2008,2008,29,female,1,2.30,,,
Eungella,-21.13,148.50,2008,2008,29,female,1,2.18,,,
Eungella,-21.13,148.50,2008,2008,29,female,1,2.15,,,
Eungella,-21.13,148.50,2008,2008,29,female,1,2.27,,,
Eungella,-21.13,148.50,2008,2008,29,female,2,2.17,,,
Eungella,-21.13,148.50,2008,2008,29,female,2,2.16,,,
Eungella,-21.13,148.50,2008,2008,29,female,2,2.26,,,
Eungella,-21.13,148.50,2008,2008,29,female,2,2.21,,,
Eungella,-21.13,148.50,2008,2008,29,female,2,2.16,,,
Eungella,-21.13,148.50,2008,2008,29,female,2,2.13,,,
Eungella,-21.13,148.50,2008,2008,29,female,2,2.19,,,
Eungella,-21.13,148.50,2008,2008,29,female,2,2.12,,,
Eungella,-21.13,148.50,2008,2008,29,female,2,2.17,,,
Eungella,-21.13,148.50,2008,2008,29,female,2,2.13,,,
Eungella,-21.13,148.50,2008,2008,29,female,3,2.13,,,
Eungella,-21.13,148.50,2008,2008,29,female,3,2.23,,,
Eungella,-21.13,148.50,2008,2008,29,female,3,2.08,,,
Eungella,-21.13,148.50,2008,2008,29,female,3,2.24,,,
Eungella,-21.13,148.50,2008,2008,29,female,3,2.16,,,
Eungella,-21.13,148.50,2008,2008,29,female,3,2.23,,,
Eungella,-21.13,148.50,2008,2008,29,female,3,2.10,,,
Eungella,-21.13,148.50,2008,2008,29,female,3,2.24,,,
Eungella,-21.13,148.50,2008,2008,29,female,3,2.25,,,
Eungella,-21.13,148.50,2008,2008,29,female,3,2.26,,,
Eungella,-21.13,148.50,2008,2008,29,male,1,1.94,,,
Eungella,-21.13,148.50,2008,2008,29,male,1,1.83,,,
Eungella,-21.13,148.50,2008,2008,29,male,1,1.90,,,
Eungella,-21.13,148.50,2008,2008,29,male,1,1.94,,,
Eungella,-21.13,148.50,2008,2008,29,male,1,1.80,,,
Eungella,-21.13,148.50,2008,2008,29,male,1,1.81,,,
Eungella,-21.13,148.50,2008,2008,29,male,1,1.89,,,
Eungella,-21.13,148.50,2008,2008,29,male,1,1.87,,,
Eungella,-21.13,148.50,2008,2008,29,male,1,1.93,,,
Eungella,-21.13,148.50,2008,2008,29,male,1,1.87,,,
Eungella,-21.13,148.50,2008,2008,29,male,2,1.88,,,
Eungella,-21.13,148.50,2008,2008,29,male,2,1.98,,,
Eungella,-21.13,148.50,2008,2008,29,male,2,1.85,,,
Eungella,-21.13,148.50,2008,2008,29,male,2,1.84,,,
Eungella,-21.13,148.50,2008,2008,29,male,2,1.88,,,
Eungella,-21.13,148.50,2008,2008,29,male,2,1.92,,,
Eungella,-21.13,148.50,2008,2008,29,male,2,1.88,,,
Eungella,-21.13,148.50,2008,2008,29,male,2,1.90,,,
Eungella,-21.13,148.50,2008,2008,29,male,2,1.94,,,
Eungella,-21.13,148.50,2008,2008,29,male,2,1.73,,,
Eungella,-21.13,148.50,2008,2008,29,male,3,1.88,,,
Eungella,-21.13,148.50,2008,2008,29,male,3,1.86,,,
Eungella,-21.13,148.50,2008,2008,29,male,3,1.91,,,
Eungella,-21.13,148.50,2008,2008,29,male,3,1.87,,,
Eungella,-21.13,148.50,2008,2008,29,male,3,1.84,,,
Eungella,-21.13,148.50,2008,2008,29,male,3,1.95,,,
Eungella,-21.13,148.50,2008,2008,29,male,3,1.84,,,
Eungella,-21.13,148.50,2008,2008,29,male,3,1.94,,,
Eungella,-21.13,148.50,2008,2008,29,male,3,1.97,,,
Eungella,-21.13,148.50,2008,2008,29,male,3,1.92,,,
Rockhampton,-23.40,150.48,2008,2008,29,female,1,2.03,,,
Rockhampton,-23.40,150.48,2008,2008,29,female,1,2.17,,,
Rockhampton,-23.40,150.48,2008,2008,29,female,1,2.05,,,
Rockhampton,-23.40,150.48,2008,2008,29,female,1,2.19,,,
Rockhampton,-23.40,150.48,2008,2008,29,female,1,2.06,,,
Rockhampton,-23.40,150.48,2008,2008,29,female,1,2.10,,,
Rockhampton,-23.40,150.48,2008,2008,29,female,1,2.13,,,
Rockhampton,-23.40,150.48,2008,2008,29,female,1,2.08,,,
Rockhampton,-23.40,150.48,2008,2008,29,female,1,2.10,,,
Rockhampton,-23.40,150.48,2008,2008,29,female,1,2.06,,,
Rockhampton,-23.40,150.48,2008,2008,29,female,2,2.14,,,
Rockhampton,-23.40,150.48,2008,2008,29,female,2,2.07,,,
Rockhampton,-23.40,150.48,2008,2008,29,female,2,2.03,,,
Rockhampton,-23.40,150.48,2008,2008,29,female,2,2.06,,,
Rockhampton,-23.40,150.48,2008,2008,29,female,2,2.07,,,
Rockhampton,-23.40,150.48,2008,2008,29,female,2,1.98,,,
Rockhampton,-23.40,150.48,2008,2008,29,female,2,2.12,,,
Rockhampton,-23.40,150.48,2008,2008,29,female,2,2.06,,,
Rockhampton,-23.40,150.48,2008,2008,29,female,2,2.13,,,
Rockhampton,-23.40,150.48,2008,2008,29,female,2,2.03,,,
Rockhampton,-23.40,150.48,2008,2008,29,female,2,2.12,,,
Rockhampton,-23.40,150.48,2008,2008,29,female,3,2.14,,,
Rockhampton,-23.40,150.48,2008,2008,29,female,3,2.09,,,
Rockhampton,-23.40,150.48,2008,2008,29,female,3,2.08,,,
Rockhampton,-23.40,150.48,2008,2008,29,female,3,2.07,,,
Rockhampton,-23.40,150.48,2008,2008,29,female,3,2.13,,,
Rockhampton,-23.40,150.48,2008,2008,29,female,3,2.07,,,
Rockhampton,-23.40,150.48,2008,2008,29,female,3,2.08,,,
Rockhampton,-23.40,150.48,2008,2008,29,female,3,2.11,,,
Rockhampton,-23.40,150.48,2008,2008,29,female,3,2.20,,,
Rockhampton,-23.40,150.48,2008,2008,29,male,1,1.84,,,
Rockhampton,-23.40,150.48,2008,2008,29,male,1,1.85,,,
Rockhampton,-23.40,150.48,2008,2008,29,male,1,1.80,,,
Rockhampton,-23.40,150.48,2008,2008,29,male,1,1.82,,,
Rockhampton,-23.40,150.48,2008,2008,29,male,1,1.85,,,
Rockhampton,-23.40,150.48,2008,2008,29,male,1,1.82,,,
Rockhampton,-23.40,150.48,2008,2008,29,male,1,1.84,,,
Rockhampton,-23.40,150.48,2008,2008,29,male,1,1.75,,,
Rockhampton,-23.40,150.48,2008,2008,29,male,1,1.84,,,
Rockhampton,-23.40,150.48,2008,2008,29,male,1,1.78,,,
Rockhampton,-23.40,150.48,2008,2008,29,male,2,1.82,,,
Rockhampton,-23.40,150.48,2008,2008,29,male,2,1.72,,,
Rockhampton,-23.40,150.48,2008,2008,29,male,2,1.67,,,
Rockhampton,-23.40,150.48,2008,2008,29,male,2,1.73,,,
Rockhampton,-23.40,150.48,2008,2008,29,male,2,1.85,,,
Rockhampton,-23.40,150.48,2008,2008,29,male,2,1.83,,,
Rockhampton,-23.40,150.48,2008,2008,29,male,2,1.75,,,
Rockhampton,-23.40,150.48,2008,2008,29,male,2,1.84,,,
Rockhampton,-23.40,150.48,2008,2008,29,male,2,1.75,,,
Rockhampton,-23.40,150.48,2008,2008,29,male,3,1.74,,,
Rockhampton,-23.40,150.48,2008,2008,29,male,3,1.71,,,
Rockhampton,-23.40,150.48,2008,2008,29,male,3,1.75,,,
Rockhampton,-23.40,150.48,2008,2008,29,male,3,1.81,,,
Rockhampton,-23.40,150.48,2008,2008,29,male,3,1.78,,,
Rockhampton,-23.40,150.48,2008,2008,29,male,3,1.80,,,
Rockhampton,-23.40,150.48,2008,2008,29,male,3,1.76,,,
Rockhampton,-23.40,150.48,2008,2008,29,male,3,1.80,,,
Rockhampton,-23.40,150.48,2008,2008,29,male,3,1.79,,,
Rockhampton,-23.40,150.48,2008,2008,29,male,3,1.86,,,
Maryborough,-25.53,152.68,2008,2008,29,female,1,2.01,,,
Maryborough,-25.53,152.68,2008,2008,29,female,1,2.04,,,
Maryborough,-25.53,152.68,2008,2008,29,female,1,2.05,,,
Maryborough,-25.53,152.68,2008,2008,29,female,1,2.15,,,
Maryborough,-25.53,152.68,2008,2008,29,female,1,2.09,,,
Maryborough,-25.53,152.68,2008,2008,29,female,1,2.07,,,
Maryborough,-25.53,152.68,2008,2008,29,female,1,2.14,,,
Maryborough,-25.53,152.68,2008,2008,29,female,1,2.10,,,
Maryborough,-25.53,152.68,2008,2008,29,female,1,2.04,,,
Maryborough,-25.53,152.68,2008,2008,29,female,2,1.95,,,
Maryborough,-25.53,152.68,2008,2008,29,female,2,1.94,,,
Maryborough,-25.53,152.68,2008,2008,29,female,2,1.98,,,
Maryborough,-25.53,152.68,2008,2008,29,female,2,2.13,,,
Maryborough,-25.53,152.68,2008,2008,29,female,2,2.08,,,
Maryborough,-25.53,152.68,2008,2008,29,female,2,2.11,,,
Maryborough,-25.53,152.68,2008,2008,29,female,2,2.15,,,
Maryborough,-25.53,152.68,2008,2008,29,female,2,2.06,,,
Maryborough,-25.53,152.68,2008,2008,29,female,2,2.14,,,
Maryborough,-25.53,152.68,2008,2008,29,female,2,2.06,,,
Maryborough,-25.53,152.68,2008,2008,29,female,3,2.13,,,
Maryborough,-25.53,152.68,2008,2008,29,female,3,2.13,,,
Maryborough,-25.53,152.68,2008,2008,29,female,3,2.14,,,
Maryborough,-25.53,152.68,2008,2008,29,female,3,2.15,,,
Maryborough,-25.53,152.68,2008,2008,29,female,3,2.19,,,
Maryborough,-25.53,152.68,2008,2008,29,female,3,2.14,,,
Maryborough,-25.53,152.68,2008,2008,29,female,3,2.15,,,
Maryborough,-25.53,152.68,2008,2008,29,female,3,2.12,,,
Maryborough,-25.53,152.68,2008,2008,29,female,3,2.13,,,
Maryborough,-25.53,152.68,2008,2008,29,female,3,2.15,,,
Maryborough,-25.53,152.68,2008,2008,29,male,1,1.81,,,
Maryborough,-25.53,152.68,2008,2008,29,male,1,1.79,,,
Maryborough,-25.53,152.68,2008,2008,29,male,1,1.78,,,
Maryborough,-25.53,152.68,2008,2008,29,male,1,1.78,,,
Maryborough,-25.53,152.68,2008,2008,29,male,1,1.88,,,
Maryborough,-25.53,152.68,2008,2008,29,male,1,1.76,,,
Maryborough,-25.53,152.68,2008,2008,29,male,1,1.80,,,
Maryborough,-25.53,152.68,2008,2008,29,male,1,1.86,,,
Maryborough,-25.53,152.68,2008,2008,29,male,1,1.77,,,
Maryborough,-25.53,152.68,2008,2008,29,male,2,1.77,,,
Maryborough,-25.53,152.68,2008,2008,29,male,2,1.80,,,
Maryborough,-25.53,152.68,2008,2008,29,male,2,1.80,,,
Maryborough,-25.53,152.68,2008,2008,29,male,2,1.81,,,
Maryborough,-25.53,152.68,2008,2008,29,male,2,1.86,,,
Maryborough,-25.53,152.68,2008,2008,29,male,2,1.85,,,
Maryborough,-25.53,152.68,2008,2008,29,male,2,1.80,,,
Maryborough,-25.53,152.68,2008,2008,29,male,2,1.73,,,
Maryborough,-25.53,152.68,2008,2008,29,male,2,1.78,,,
Maryborough,-25.53,152.68,2008,2008,29,male,2,1.75,,,
Maryborough,-25.53,152.68,2008,2008,29,male,3,1.79,,,
Maryborough,-25.53,152.68,2008,2008,29,male,3,1.88,,,
Maryborough,-25.53,152.68,2008,2008,29,male,3,1.82,,,
Maryborough,-25.53,152.68,2008,2008,29,male,3,1.80,,,
Maryborough,-25.53,152.68,2008,2008,29,male,3,1.76,,,
Maryborough,-25.53,152.68,2008,2008,29,male,3,1.89,,,
Maryborough,-25.53,152.68,2008,2008,29,male,3,1.80,,,
Maryborough,-25.53,152.68,2008,2008,29,male,3,1.81,,,
Maryborough,-25.53,152.68,2008,2008,29,male,3,1.79,,,
Maryborough,-25.53,152.68,2008,2008,29,male,3,1.78,,,
Redland_Bay,-27.60,153.30,2008,2008,29,female,1,2.02,,,
Redland_Bay,-27.60,153.30,2008,2008,29,female,1,2.14,,,
Redland_Bay,-27.60,153.30,2008,2008,29,female,1,2.11,,,
Redland_Bay,-27.60,153.30,2008,2008,29,female,1,1.93,,,
Redland_Bay,-27.60,153.30,2008,2008,29,female,1,2.09,,,
Redland_Bay,-27.60,153.30,2008,2008,29,female,1,2.17,,,
Redland_Bay,-27.60,153.30,2008,2008,29,female,1,2.02,,,
Redland_Bay,-27.60,153.30,2008,2008,29,female,1,2.11,,,
Redland_Bay,-27.60,153.30,2008,2008,29,female,1,2.08,,,
Redland_Bay,-27.60,153.30,2008,2008,29,female,2,2.09,,,
Redland_Bay,-27.60,153.30,2008,2008,29,female,2,2.04,,,
Redland_Bay,-27.60,153.30,2008,2008,29,female,2,2.14,,,
Redland_Bay,-27.60,153.30,2008,2008,29,female,2,2.07,,,
Redland_Bay,-27.60,153.30,2008,2008,29,female,2,2.17,,,
Redland_Bay,-27.60,153.30,2008,2008,29,female,2,2.03,,,
Redland_Bay,-27.60,153.30,2008,2008,29,female,2,2.14,,,
Redland_Bay,-27.60,153.30,2008,2008,29,female,2,2.03,,,
Redland_Bay,-27.60,153.30,2008,2008,29,female,2,2.12,,,
