Population,Latitude,Longitude,Year_start,Year_end,Temperature,Sex,Replicate_vial,Thorax_length
Gordonvale,-17.15,145.97,2008,2008,18,female,1,1.07
Gordonvale,-17.15,145.97,2008,2008,18,female,1,1.07
Gordonvale,-17.15,145.97,2008,2008,18,female,1,1.07
Gordonvale,-17.15,145.97,2008,2008,18,female,1,1.07
Gordonvale,-17.15,145.97,2008,2008,18,female,1,1.08
Gordonvale,-17.15,145.97,2008,2008,18,female,1,1.10
Gordonvale,-17.15,145.97,2008,2008,18,female,1,1.10
Gordonvale,-17.15,145.97,2008,2008,18,female,1,1.10
Gordonvale,-17.15,145.97,2008,2008,18,female,1,1.13
Gordonvale,-17.15,145.97,2008,2008,18,female,1,1.13
Gordonvale,-17.15,145.97,2008,2008,25,female,1,0.92
Gordonvale,-17.15,145.97,2008,2008,25,female,1,1.00
Gordonvale,-17.15,145.97,2008,2008,25,female,1,1.00
Gordonvale,-17.15,145.97,2008,2008,25,female,1,1.02
Gordonvale,-17.15,145.97,2008,2008,25,female,1,1.02
Gordonvale,-17.15,145.97,2008,2008,25,female,1,1.02
Gordonvale,-17.15,145.97,2008,2008,25,female,1,1.03
Gordonvale,-17.15,145.97,2008,2008,25,female,1,1.03
Gordonvale,-17.15,145.97,2008,2008,25,female,1,1.03
Gordonvale,-17.15,145.97,2008,2008,25,female,1,1.07
Gordonvale,-17.15,145.97,2008,2008,29,female,1,0.90
Gordonvale,-17.15,145.97,2008,2008,29,female,1,0.97
Gordonvale,-17.15,145.97,2008,2008,29,female,1,0.93
Gordonvale,-17.15,145.97,2008,2008,29,female,1,0.97
Gordonvale,-17.15,145.97,2008,2008,29,female,1,0.92
Gordonvale,-17.15,145.97,2008,2008,29,female,1,0.93
Gordonvale,-17.15,145.97,2008,2008,29,female,1,0.92
Gordonvale,-17.15,145.97,2008,2008,29,female,1,0.92
Gordonvale,-17.15,145.97,2008,2008,29,female,1,0.95
Gordonvale,-17.15,145.97,2008,2008,18,male,1,0.92
Gordonvale,-17.15,145.97,2008,2008,18,male,1,0.93
Gordonvale,-17.15,145.97,2008,2008,18,male,1,0.93
Gordonvale,-17.15,145.97,2008,2008,18,male,1,0.93
Gordonvale,-17.15,145.97,2008,2008,18,male,1,0.93
Gordonvale,-17.15,145.97,2008,2008,18,male,1,0.95
Gordonvale,-17.15,145.97,2008,2008,18,male,1,0.95
Gordonvale,-17.15,145.97,2008,2008,18,male,1,0.97
Gordonvale,-17.15,145.97,2008,2008,18,male,1,0.97
Gordonvale,-17.15,145.97,2008,2008,18,male,1,1.00
Gordonvale,-17.15,145.97,2008,2008,25,male,1,0.87
Gordonvale,-17.15,145.97,2008,2008,25,male,1,0.87
Gordonvale,-17.15,145.97,2008,2008,25,male,1,0.88
Gordonvale,-17.15,145.97,2008,2008,25,male,1,0.90
Gordonvale,-17.15,145.97,2008,2008,25,male,1,0.92
Gordonvale,-17.15,145.97,2008,2008,25,male,1,0.93
Gordonvale,-17.15,145.97,2008,2008,29,male,1,0.82
Gordonvale,-17.15,145.97,2008,2008,29,male,1,0.83
Gordonvale,-17.15,145.97,2008,2008,29,male,1,0.83
Gordonvale,-17.15,145.97,2008,2008,29,male,1,0.88
Gordonvale,-17.15,145.97,2008,2008,29,male,1,0.80
Gordonvale,-17.15,145.97,2008,2008,29,male,1,0.83
Gordonvale,-17.15,145.97,2008,2008,29,male,1,0.85
Gordonvale,-17.15,145.97,2008,2008,29,male,1,0.85
Gordonvale,-17.15,145.97,2008,2008,29,male,1,0.85
Gordonvale,-17.15,145.97,2008,2008,29,male,1,0.90
Gordonvale,-17.15,145.97,2008,2008,18,female,2,1.00
Gordonvale,-17.15,145.97,2008,2008,18,female,2,1.03
Gordonvale,-17.15,145.97,2008,2008,18,female,2,1.03
Gordonvale,-17.15,145.97,2008,2008,18,female,2,1.03
Gordonvale,-17.15,145.97,2008,2008,18,female,2,1.07
Gordonvale,-17.15,145.97,2008,2008,18,female,2,1.07
Gordonvale,-17.15,145.97,2008,2008,18,female,2,1.07
Gordonvale,-17.15,145.97,2008,2008,18,female,2,1.07
Gordonvale,-17.15,145.97,2008,2008,18,female,2,1.08
Gordonvale,-17.15,145.97,2008,2008,18,female,2,1.10
Gordonvale,-17.15,145.97,2008,2008,25,female,2,1.00
Gordonvale,-17.15,145.97,2008,2008,25,female,2,1.00
Gordonvale,-17.15,145.97,2008,2008,25,female,2,1.03
Gordonvale,-17.15,145.97,2008,2008,25,female,2,1.03
Gordonvale,-17.15,145.97,2008,2008,25,female,2,1.03
Gordonvale,-17.15,145.97,2008,2008,25,female,2,1.03
Gordonvale,-17.15,145.97,2008,2008,25,female,2,1.03
Gordonvale,-17.15,145.97,2008,2008,25,female,2,1.03
Gordonvale,-17.15,145.97,2008,2008,25,female,2,1.05
Gordonvale,-17.15,145.97,2008,2008,25,female,2,1.07
Gordonvale,-17.15,145.97,2008,2008,29,female,2,0.95
Gordonvale,-17.15,145.97,2008,2008,29,female,2,0.93
Gordonvale,-17.15,145.97,2008,2008,29,female,2,0.97
Gordonvale,-17.15,145.97,2008,2008,29,female,2,0.98
Gordonvale,-17.15,145.97,2008,2008,29,female,2,0.92
Gordonvale,-17.15,145.97,2008,2008,29,female,2,0.97
Gordonvale,-17.15,145.97,2008,2008,29,female,2,0.97
Gordonvale,-17.15,145.97,2008,2008,29,female,2,0.90
Gordonvale,-17.15,145.97,2008,2008,29,female,2,0.93
Gordonvale,-17.15,145.97,2008,2008,29,female,2,0.97
Gordonvale,-17.15,145.97,2008,2008,18,male,2,0.88
Gordonvale,-17.15,145.97,2008,2008,18,male,2,0.88
Gordonvale,-17.15,145.97,2008,2008,18,male,2,0.90
Gordonvale,-17.15,145.97,2008,2008,18,male,2,0.92
Gordonvale,-17.15,145.97,2008,2008,18,male,2,0.92
Gordonvale,-17.15,145.97,2008,2008,18,male,2,0.93
Gordonvale,-17.15,145.97,2008,2008,18,male,2,0.95
Gordonvale,-17.15,145.97,2008,2008,18,male,2,0.97
Gordonvale,-17.15,145.97,2008,2008,18,male,2,0.97
Gordonvale,-17.15,145.97,2008,2008,18,male,2,0.98
Gordonvale,-17.15,145.97,2008,2008,25,male,2,0.83
Gordonvale,-17.15,145.97,2008,2008,25,male,2,0.87
Gordonvale,-17.15,145.97,2008,2008,25,male,2,0.87
Gordonvale,-17.15,145.97,2008,2008,25,male,2,0.90
Gordonvale,-17.15,145.97,2008,2008,25,male,2,0.90
Gordonvale,-17.15,145.97,2008,2008,25,male,2,0.90
Gordonvale,-17.15,145.97,2008,2008,25,male,2,0.90
Gordonvale,-17.15,145.97,2008,2008,25,male,2,0.92
Gordonvale,-17.15,145.97,2008,2008,25,male,2,0.93
Gordonvale,-17.15,145.97,2008,2008,25,male,2,0.95
Gordonvale,-17.15,145.97,2008,2008,29,male,2,0.82
Gordonvale,-17.15,145.97,2008,2008,29,male,2,0.87
Gordonvale,-17.15,145.97,2008,2008,29,male,2,0.82
Gordonvale,-17.15,145.97,2008,2008,29,male,2,0.80
Gordonvale,-17.15,145.97,2008,2008,29,male,2,0.83
Gordonvale,-17.15,145.97,2008,2008,29,male,2,0.83
Gordonvale,-17.15,145.97,2008,2008,29,male,2,0.83
Gordonvale,-17.15,145.97,2008,2008,29,male,2,0.92
Gordonvale,-17.15,145.97,2008,2008,29,male,2,0.82
Gordonvale,-17.15,145.97,2008,2008,29,male,2,0.90
Gordonvale,-17.15,145.97,2008,2008,18,female,3,1.02
Gordonvale,-17.15,145.97,2008,2008,18,female,3,1.03
Gordonvale,-17.15,145.97,2008,2008,18,female,3,1.05
Gordonvale,-17.15,145.97,2008,2008,18,female,3,1.07
Gordonvale,-17.15,145.97,2008,2008,18,female,3,1.07
Gordonvale,-17.15,145.97,2008,2008,18,female,3,1.07
Gordonvale,-17.15,145.97,2008,2008,18,female,3,1.08
Gordonvale,-17.15,145.97,2008,2008,18,female,3,1.10
Gordonvale,-17.15,145.97,2008,2008,18,female,3,1.10
Gordonvale,-17.15,145.97,2008,2008,18,female,3,1.12
Gordonvale,-17.15,145.97,2008,2008,25,female,3,0.97
Gordonvale,-17.15,145.97,2008,2008,25,female,3,1.00
Gordonvale,-17.15,145.97,2008,2008,25,female,3,1.03
Gordonvale,-17.15,145.97,2008,2008,25,female,3,1.03
Gordonvale,-17.15,145.97,2008,2008,25,female,3,1.03
Gordonvale,-17.15,145.97,2008,2008,25,female,3,1.03
Gordonvale,-17.15,145.97,2008,2008,25,female,3,1.03
Gordonvale,-17.15,145.97,2008,2008,25,female,3,1.07
Gordonvale,-17.15,145.97,2008,2008,25,female,3,1.07
Gordonvale,-17.15,145.97,2008,2008,25,female,3,1.07
Gordonvale,-17.15,145.97,2008,2008,29,female,3,0.93
Gordonvale,-17.15,145.97,2008,2008,29,female,3,0.92
Gordonvale,-17.15,145.97,2008,2008,29,female,3,0.95
Gordonvale,-17.15,145.97,2008,2008,29,female,3,0.95
Gordonvale,-17.15,145.97,2008,2008,29,female,3,0.93
Gordonvale,-17.15,145.97,2008,2008,29,female,3,0.95
Gordonvale,-17.15,145.97,2008,2008,29,female,3,0.95
Gordonvale,-17.15,145.97,2008,2008,29,female,3,0.97
Gordonvale,-17.15,145.97,2008,2008,29,female,3,0.92
Gordonvale,-17.15,145.97,2008,2008,29,female,3,0.95
Gordonvale,-17.15,145.97,2008,2008,29,female,3,1.00
Gordonvale,-17.15,145.97,2008,2008,18,male,3,0.88
Gordonvale,-17.15,145.97,2008,2008,18,male,3,0.92
Gordonvale,-17.15,145.97,2008,2008,18,male,3,0.92
Gordonvale,-17.15,145.97,2008,2008,18,male,3,0.93
Gordonvale,-17.15,145.97,2008,2008,18,male,3,0.93
Gordonvale,-17.15,145.97,2008,2008,18,male,3,0.93
Gordonvale,-17.15,145.97,2008,2008,18,male,3,0.93
Gordonvale,-17.15,145.97,2008,2008,18,male,3,0.95
Gordonvale,-17.15,145.97,2008,2008,18,male,3,0.97
Gordonvale,-17.15,145.97,2008,2008,18,male,3,0.97
Gordonvale,-17.15,145.97,2008,2008,25,male,3,0.83
Gordonvale,-17.15,145.97,2008,2008,25,male,3,0.83
Gordonvale,-17.15,145.97,2008,2008,25,male,3,0.87
Gordonvale,-17.15,145.97,2008,2008,25,male,3,0.87
Gordonvale,-17.15,145.97,2008,2008,25,male,3,0.88
Gordonvale,-17.15,145.97,2008,2008,25,male,3,0.88
Gordonvale,-17.15,145.97,2008,2008,25,male,3,0.90
Gordonvale,-17.15,145.97,2008,2008,25,male,3,0.90
Gordonvale,-17.15,145.97,2008,2008,25,male,3,0.93
Gordonvale,-17.15,145.97,2008,2008,29,male,3,0.82
Gordonvale,-17.15,145.97,2008,2008,29,male,3,0.87
Gordonvale,-17.15,145.97,2008,2008,29,male,3,0.85
Gordonvale,-17.15,145.97,2008,2008,29,male,3,0.80
Gordonvale,-17.15,145.97,2008,2008,29,male,3,0.83
Gordonvale,-17.15,145.97,2008,2008,29,male,3,0.78
Gordonvale,-17.15,145.97,2008,2008,29,male,3,0.80
Gordonvale,-17.15,145.97,2008,2008,29,male,3,0.80
Gordonvale,-17.15,145.97,2008,2008,29,male,3,0.78
Gordonvale,-17.15,145.97,2008,2008,29,male,3,0.80
Bowen,-19.97,148.22,2008,2008,18,female,1,1.00
Bowen,-19.97,148.22,2008,2008,18,female,1,1.00
Bowen,-19.97,148.22,2008,2008,18,female,1,1.02
Bowen,-19.97,148.22,2008,2008,18,female,1,1.02
Bowen,-19.97,148.22,2008,2008,18,female,1,1.07
Bowen,-19.97,148.22,2008,2008,18,female,1,1.07
Bowen,-19.97,148.22,2008,2008,18,female,1,1.07
Bowen,-19.97,148.22,2008,2008,18,female,1,1.08
Bowen,-19.97,148.22,2008,2008,18,female,1,1.08
Bowen,-19.97,148.22,2008,2008,18,female,1,1.10
Bowen,-19.97,148.22,2008,2008,29,female,1,0.97
Bowen,-19.97,148.22,2008,2008,29,female,1,0.93
Bowen,-19.97,148.22,2008,2008,29,female,1,0.90
Bowen,-19.97,148.22,2008,2008,29,female,1,0.93
Bowen,-19.97,148.22,2008,2008,29,female,1,0.92
Bowen,-19.97,148.22,2008,2008,29,female,1,0.90
Bowen,-19.97,148.22,2008,2008,29,female,1,0.95
Bowen,-19.97,148.22,2008,2008,29,female,1,0.93
Bowen,-19.97,148.22,2008,2008,29,female,1,0.95
Bowen,-19.97,148.22,2008,2008,29,female,1,0.92
Bowen,-19.97,148.22,2008,2008,18,male,1,0.87
Bowen,-19.97,148.22,2008,2008,18,male,1,0.90
Bowen,-19.97,148.22,2008,2008,18,male,1,0.92
Bowen,-19.97,148.22,2008,2008,18,male,1,0.95
Bowen,-19.97,148.22,2008,2008,18,male,1,0.97
Bowen,-19.97,148.22,2008,2008,18,male,1,0.97
Bowen,-19.97,148.22,2008,2008,18,male,1,0.97
Bowen,-19.97,148.22,2008,2008,18,male,1,0.98
Bowen,-19.97,148.22,2008,2008,18,male,1,1.00
Bowen,-19.97,148.22,2008,2008,29,male,1,0.82
Bowen,-19.97,148.22,2008,2008,29,male,1,0.80
Bowen,-19.97,148.22,2008,2008,29,male,1,0.77
Bowen,-19.97,148.22,2008,2008,29,male,1,0.77
Bowen,-19.97,148.22,2008,2008,29,male,1,0.87
Bowen,-19.97,148.22,2008,2008,29,male,1,0.80
Bowen,-19.97,148.22,2008,2008,29,male,1,0.80
Bowen,-19.97,148.22,2008,2008,29,male,1,0.82
Bowen,-19.97,148.22,2008,2008,29,male,1,0.80
Bowen,-19.97,148.22,2008,2008,29,male,1,0.80
Bowen,-19.97,148.22,2008,2008,18,female,2,1.00
Bowen,-19.97,148.22,2008,2008,18,female,2,1.03
Bowen,-19.97,148.22,2008,2008,18,female,2,1.05
Bowen,-19.97,148.22,2008,2008,18,female,2,1.07
Bowen,-19.97,148.22,2008,2008,18,female,2,1.07
Bowen,-19.97,148.22,2008,2008,18,female,2,1.08
Bowen,-19.97,148.22,2008,2008,18,female,2,1.08
Bowen,-19.97,148.22,2008,2008,18,female,2,1.08
Bowen,-19.97,148.22,2008,2008,18,female,2,1.10
Bowen,-19.97,148.22,2008,2008,18,female,2,1.10
Bowen,-19.97,148.22,2008,2008,25,female,2,0.98
Bowen,-19.97,148.22,2008,2008,25,female,2,1.00
Bowen,-19.97,148.22,2008,2008,25,female,2,1.00
Bowen,-19.97,148.22,2008,2008,25,female,2,1.00
Bowen,-19.97,148.22,2008,2008,25,female,2,1.00
Bowen,-19.97,148.22,2008,2008,25,female,2,1.02
Bowen,-19.97,148.22,2008,2008,25,female,2,1.02
Bowen,-19.97,148.22,2008,2008,25,female,2,1.03
Bowen,-19.97,148.22,2008,2008,25,female,2,1.03
Bowen,-19.97,148.22,2008,2008,25,female,2,1.03
Bowen,-19.97,148.22,2008,2008,25,female,2,1.03
Bowen,-19.97,148.22,2008,2008,25,female,2,1.03
Bowen,-19.97,148.22,2008,2008,25,female,2,1.03
Bowen,-19.97,148.22,2008,2008,25,female,2,1.03
Bowen,-19.97,148.22,2008,2008,25,female,2,1.03
Bowen,-19.97,148.22,2008,2008,25,female,2,1.03
Bowen,-19.97,148.22,2008,2008,25,female,2,1.05
Bowen,-19.97,148.22,2008,2008,25,female,2,1.08
Bowen,-19.97,148.22,2008,2008,25,female,2,1.08
Bowen,-19.97,148.22,2008,2008,25,female,2,1.10
Bowen,-19.97,148.22,2008,2008,29,female,2,0.93
Bowen,-19.97,148.22,2008,2008,29,female,2,1.03
Bowen,-19.97,148.22,2008,2008,29,female,2,1.00
Bowen,-19.97,148.22,2008,2008,29,female,2,0.93
Bowen,-19.97,148.22,2008,2008,29,female,2,0.97
Bowen,-19.97,148.22,2008,2008,29,female,2,0.95
Bowen,-19.97,148.22,2008,2008,29,female,2,0.97
Bowen,-19.97,148.22,2008,2008,29,female,2,0.97
Bowen,-19.97,148.22,2008,2008,29,female,2,1.00
Bowen,-19.97,148.22,2008,2008,29,female,2,0.90
Bowen,-19.97,148.22,2008,2008,18,male,2,0.92
Bowen,-19.97,148.22,2008,2008,18,male,2,0.92
Bowen,-19.97,148.22,2008,2008,18,male,2,0.93
Bowen,-19.97,148.22,2008,2008,18,male,2,0.93
Bowen,-19.97,148.22,2008,2008,18,male,2,0.93
Bowen,-19.97,148.22,2008,2008,18,male,2,0.93
Bowen,-19.97,148.22,2008,2008,18,male,2,0.97
Bowen,-19.97,148.22,2008,2008,18,male,2,0.97
Bowen,-19.97,148.22,2008,2008,18,male,2,0.97
Bowen,-19.97,148.22,2008,2008,18,male,2,0.97
Bowen,-19.97,148.22,2008,2008,25,male,2,0.87
Bowen,-19.97,148.22,2008,2008,25,male,2,0.87
Bowen,-19.97,148.22,2008,2008,25,male,2,0.88
Bowen,-19.97,148.22,2008,2008,25,male,2,0.90
Bowen,-19.97,148.22,2008,2008,25,male,2,0.90
Bowen,-19.97,148.22,2008,2008,25,male,2,0.90
Bowen,-19.97,148.22,2008,2008,25,male,2,0.90
Bowen,-19.97,148.22,2008,2008,25,male,2,0.92
Bowen,-19.97,148.22,2008,2008,25,male,2,0.92
Bowen,-19.97,148.22,2008,2008,25,male,2,0.93
Bowen,-19.97,148.22,2008,2008,25,male,2,0.93
Bowen,-19.97,148.22,2008,2008,25,male,2,0.93
Bowen,-19.97,148.22,2008,2008,25,male,2,0.93
Bowen,-19.97,148.22,2008,2008,25,male,2,0.93
Bowen,-19.97,148.22,2008,2008,25,male,2,0.93
Bowen,-19.97,148.22,2008,2008,25,male,2,0.95
Bowen,-19.97,148.22,2008,2008,29,male,2,0.78
Bowen,-19.97,148.22,2008,2008,29,male,2,0.83
Bowen,-19.97,148.22,2008,2008,29,male,2,0.85
Bowen,-19.97,148.22,2008,2008,29,male,2,0.87
Bowen,-19.97,148.22,2008,2008,29,male,2,0.88
Bowen,-19.97,148.22,2008,2008,29,male,2,0.83
Bowen,-19.97,148.22,2008,2008,29,male,2,0.85
Bowen,-19.97,148.22,2008,2008,29,male,2,0.83
Bowen,-19.97,148.22,2008,2008,29,male,2,0.87
Bowen,-19.97,148.22,2008,2008,29,male,2,0.80
Bowen,-19.97,148.22,2008,2008,18,female,3,1.00
Bowen,-19.97,148.22,2008,2008,18,female,3,1.03
Bowen,-19.97,148.22,2008,2008,18,female,3,1.05
Bowen,-19.97,148.22,2008,2008,18,female,3,1.07
Bowen,-19.97,148.22,2008,2008,18,female,3,1.07
Bowen,-19.97,148.22,2008,2008,18,female,3,1.07
Bowen,-19.97,148.22,2008,2008,18,female,3,1.08
Bowen,-19.97,148.22,2008,2008,18,female,3,1.08
Bowen,-19.97,148.22,2008,2008,18,female,3,1.10
Bowen,-19.97,148.22,2008,2008,18,female,3,1.10
Bowen,-19.97,148.22,2008,2008,25,female,3,1.00
Bowen,-19.97,148.22,2008,2008,25,female,3,1.00
Bowen,-19.97,148.22,2008,2008,25,female,3,1.00
Bowen,-19.97,148.22,2008,2008,25,female,3,1.00
Bowen,-19.97,148.22,2008,2008,25,female,3,1.00
Bowen,-19.97,148.22,2008,2008,25,female,3,1.02
Bowen,-19.97,148.22,2008,2008,25,female,3,1.03
Bowen,-19.97,148.22,2008,2008,25,female,3,1.03
Bowen,-19.97,148.22,2008,2008,25,female,3,1.05
Bowen,-19.97,148.22,2008,2008,25,female,3,1.05
Bowen,-19.97,148.22,2008,2008,29,female,3,0.92
Bowen,-19.97,148.22,2008,2008,29,female,3,0.95
Bowen,-19.97,148.22,2008,2008,29,female,3,0.95
Bowen,-19.97,148.22,2008,2008,29,female,3,0.92
Bowen,-19.97,148.22,2008,2008,29,female,3,0.93
Bowen,-19.97,148.22,2008,2008,29,female,3,0.95
Bowen,-19.97,148.22,2008,2008,29,female,3,0.97
Bowen,-19.97,148.22,2008,2008,29,female,3,0.93
Bowen,-19.97,148.22,2008,2008,29,female,3,0.97
Bowen,-19.97,148.22,2008,2008,29,female,3,0.90
Bowen,-19.97,148.22,2008,2008,18,male,3,0.92
Bowen,-19.97,148.22,2008,2008,18,male,3,0.93
Bowen,-19.97,148.22,2008,2008,18,male,3,0.97
Bowen,-19.97,148.22,2008,2008,18,male,3,0.97
Bowen,-19.97,148.22,2008,2008,18,male,3,0.98
Bowen,-19.97,148.22,2008,2008,18,male,3,0.98
Bowen,-19.97,148.22,2008,2008,18,male,3,1.00
Bowen,-19.97,148.22,2008,2008,18,male,3,1.00
Bowen,-19.97,148.22,2008,2008,18,male,3,1.00
Bowen,-19.97,148.22,2008,2008,18,male,3,1.03
Bowen,-19.97,148.22,2008,2008,25,male,3,0.87
Bowen,-19.97,148.22,2008,2008,25,male,3,0.87
Bowen,-19.97,148.22,2008,2008,25,male,3,0.88
Bowen,-19.97,148.22,2008,2008,25,male,3,0.88
Bowen,-19.97,148.22,2008,2008,25,male,3,0.90
Bowen,-19.97,148.22,2008,2008,25,male,3,0.90
Bowen,-19.97,148.22,2008,2008,25,male,3,0.92
Bowen,-19.97,148.22,2008,2008,25,male,3,0.92
Bowen,-19.97,148.22,2008,2008,25,male,3,0.93
Bowen,-19.97,148.22,2008,2008,29,male,3,0.80
Bowen,-19.97,148.22,2008,2008,29,male,3,0.83
Bowen,-19.97,148.22,2008,2008,29,male,3,0.78
Bowen,-19.97,148.22,2008,2008,29,male,3,0.83
Bowen,-19.97,148.22,2008,2008,29,male,3,0.83
Bowen,-19.97,148.22,2008,2008,29,male,3,0.85
Bowen,-19.97,148.22,2008,2008,29,male,3,0.75
Bowen,-19.97,148.22,2008,2008,29,male,3,0.87
Bowen,-19.97,148.22,2008,2008,29,male,3,0.85
Bowen,-19.97,148.22,2008,2008,29,male,3,0.85
Rockhampton,-23.4,150.48,2008,2008,18,female,1,1.02
Rockhampton,-23.4,150.48,2008,2008,18,female,1,1.03
Rockhampton,-23.4,150.48,2008,2008,18,female,1,1.03
Rockhampton,-23.4,150.48,2008,2008,18,female,1,1.03
Rockhampton,-23.4,150.48,2008,2008,18,female,1,1.03
Rockhampton,-23.4,150.48,2008,2008,18,female,1,1.03
Rockhampton,-23.4,150.48,2008,2008,18,female,1,1.05
Rockhampton,-23.4,150.48,2008,2008,18,female,1,1.07
Rockhampton,-23.4,150.48,2008,2008,18,female,1,1.08
Rockhampton,-23.4,150.48,2008,2008,18,female,1,1.08
Rockhampton,-23.4,150.48,2008,2008,25,female,1,1.00
Rockhampton,-23.4,150.48,2008,2008,25,female,1,1.00
Rockhampton,-23.4,150.48,2008,2008,25,female,1,1.03
Rockhampton,-23.4,150.48,2008,2008,25,female,1,1.03
Rockhampton,-23.4,150.48,2008,2008,25,female,1,1.03
Rockhampton,-23.4,150.48,2008,2008,25,female,1,1.03
Rockhampton,-23.4,150.48,2008,2008,25,female,1,1.07
Rockhampton,-23.4,150.48,2008,2008,25,female,1,1.07
Rockhampton,-23.4,150.48,2008,2008,25,female,1,1.07
Rockhampton,-23.4,150.48,2008,2008,25,female,1,1.08
Rockhampton,-23.4,150.48,2008,2008,29,female,1,0.93
Rockhampton,-23.4,150.48,2008,2008,29,female,1,0.93
Rockhampton,-23.4,150.48,2008,2008,29,female,1,0.95
Rockhampton,-23.4,150.48,2008,2008,29,female,1,0.92
Rockhampton,-23.4,150.48,2008,2008,29,female,1,0.90
Rockhampton,-23.4,150.48,2008,2008,29,female,1,1.00
Rockhampton,-23.4,150.48,2008,2008,29,female,1,0.93
Rockhampton,-23.4,150.48,2008,2008,29,female,1,0.98
Rockhampton,-23.4,150.48,2008,2008,29,female,1,1.00
Rockhampton,-23.4,150.48,2008,2008,29,female,1,0.93
Rockhampton,-23.4,150.48,2008,2008,18,male,1,0.87
Rockhampton,-23.4,150.48,2008,2008,18,male,1,0.88
Rockhampton,-23.4,150.48,2008,2008,18,male,1,0.92
Rockhampton,-23.4,150.48,2008,2008,18,male,1,0.92
Rockhampton,-23.4,150.48,2008,2008,18,male,1,0.95
Rockhampton,-23.4,150.48,2008,2008,18,male,1,0.95
Rockhampton,-23.4,150.48,2008,2008,18,male,1,0.97
Rockhampton,-23.4,150.48,2008,2008,18,male,1,0.97
Rockhampton,-23.4,150.48,2008,2008,18,male,1,0.98
Rockhampton,-23.4,150.48,2008,2008,18,male,1,1.00
Rockhampton,-23.4,150.48,2008,2008,25,male,1,0.90
Rockhampton,-23.4,150.48,2008,2008,25,male,1,0.90
Rockhampton,-23.4,150.48,2008,2008,25,male,1,0.90
Rockhampton,-23.4,150.48,2008,2008,25,male,1,0.90
Rockhampton,-23.4,150.48,2008,2008,25,male,1,0.90
Rockhampton,-23.4,150.48,2008,2008,25,male,1,0.90
Rockhampton,-23.4,150.48,2008,2008,25,male,1,0.92
Rockhampton,-23.4,150.48,2008,2008,25,male,1,0.93
Rockhampton,-23.4,150.48,2008,2008,25,male,1,0.93
Rockhampton,-23.4,150.48,2008,2008,25,male,1,1.00
Rockhampton,-23.4,150.48,2008,2008,29,male,1,0.80
Rockhampton,-23.4,150.48,2008,2008,29,male,1,0.80
Rockhampton,-23.4,150.48,2008,2008,29,male,1,0.80
Rockhampton,-23.4,150.48,2008,2008,29,male,1,0.78
Rockhampton,-23.4,150.48,2008,2008,29,male,1,0.80
Rockhampton,-23.4,150.48,2008,2008,29,male,1,0.80
Rockhampton,-23.4,150.48,2008,2008,29,male,1,0.80
Rockhampton,-23.4,150.48,2008,2008,29,male,1,0.87
Rockhampton,-23.4,150.48,2008,2008,29,male,1,0.85
Rockhampton,-23.4,150.48,2008,2008,29,male,1,0.78
Rockhampton,-23.4,150.48,2008,2008,18,female,2,1.02
Rockhampton,-23.4,150.48,2008,2008,18,female,2,1.03
Rockhampton,-23.4,150.48,2008,2008,18,female,2,1.05
Rockhampton,-23.4,150.48,2008,2008,18,female,2,1.05
Rockhampton,-23.4,150.48,2008,2008,18,female,2,1.05
Rockhampton,-23.4,150.48,2008,2008,18,female,2,1.07
Rockhampton,-23.4,150.48,2008,2008,18,female,2,1.07
Rockhampton,-23.4,150.48,2008,2008,18,female,2,1.07
Rockhampton,-23.4,150.48,2008,2008,18,female,2,1.08
Rockhampton,-23.4,150.48,2008,2008,18,female,2,1.10
Rockhampton,-23.4,150.48,2008,2008,25,female,2,1.00
Rockhampton,-23.4,150.48,2008,2008,25,female,2,1.00
Rockhampton,-23.4,150.48,2008,2008,25,female,2,1.00
Rockhampton,-23.4,150.48,2008,2008,25,female,2,1.02
Rockhampton,-23.4,150.48,2008,2008,25,female,2,1.02
Rockhampton,-23.4,150.48,2008,2008,25,female,2,1.03
Rockhampton,-23.4,150.48,2008,2008,25,female,2,1.03
Rockhampton,-23.4,150.48,2008,2008,25,female,2,1.05
Rockhampton,-23.4,150.48,2008,2008,25,female,2,1.05
Rockhampton,-23.4,150.48,2008,2008,25,female,2,1.07
Rockhampton,-23.4,150.48,2008,2008,29,female,2,0.93
Rockhampton,-23.4,150.48,2008,2008,29,female,2,0.97
Rockhampton,-23.4,150.48,2008,2008,29,female,2,0.92
Rockhampton,-23.4,150.48,2008,2008,29,female,2,0.93
Rockhampton,-23.4,150.48,2008,2008,29,female,2,0.97
Rockhampton,-23.4,150.48,2008,2008,29,female,2,0.93
Rockhampton,-23.4,150.48,2008,2008,29,female,2,0.90
Rockhampton,-23.4,150.48,2008,2008,29,female,2,0.95
Rockhampton,-23.4,150.48,2008,2008,29,female,2,0.95
Rockhampton,-23.4,150.48,2008,2008,29,female,2,0.97
Rockhampton,-23.4,150.48,2008,2008,18,male,2,0.93
Rockhampton,-23.4,150.48,2008,2008,18,male,2,0.93
Rockhampton,-23.4,150.48,2008,2008,18,male,2,0.93
Rockhampton,-23.4,150.48,2008,2008,18,male,2,0.93
Rockhampton,-23.4,150.48,2008,2008,18,male,2,0.93
Rockhampton,-23.4,150.48,2008,2008,18,male,2,0.97
Rockhampton,-23.4,150.48,2008,2008,18,male,2,0.97
