Population,Latitude,Longitude,Year_start,Year_end,Replicate_vial,Temperature,Sex,Wing_thorax_ratio
Crooked_River,-34.73,150.80,2008,2008,1,29,female,2.23
Crooked_River,-34.73,150.80,2008,2008,1,29,female,2.31
Crooked_River,-34.73,150.80,2008,2008,1,29,female,2.21
Crooked_River,-34.73,150.80,2008,2008,1,29,female,2.30
Crooked_River,-34.73,150.80,2008,2008,1,29,female,2.26
Crooked_River,-34.73,150.80,2008,2008,1,29,female,2.26
Crooked_River,-34.73,150.80,2008,2008,1,29,female,2.08
Crooked_River,-34.73,150.80,2008,2008,2,29,female,2.18
Crooked_River,-34.73,150.80,2008,2008,2,29,female,2.23
Crooked_River,-34.73,150.80,2008,2008,2,29,female,2.19
Crooked_River,-34.73,150.80,2008,2008,2,29,female,2.23
Crooked_River,-34.73,150.80,2008,2008,2,29,female,2.16
Crooked_River,-34.73,150.80,2008,2008,2,29,female,2.12
Crooked_River,-34.73,150.80,2008,2008,2,29,female,2.19
Crooked_River,-34.73,150.80,2008,2008,2,29,female,2.20
Crooked_River,-34.73,150.80,2008,2008,2,29,female,2.20
Crooked_River,-34.73,150.80,2008,2008,2,29,female,2.11
Crooked_River,-34.73,150.80,2008,2008,3,29,female,2.22
Crooked_River,-34.73,150.80,2008,2008,3,29,female,2.16
Crooked_River,-34.73,150.80,2008,2008,3,29,female,2.10
Crooked_River,-34.73,150.80,2008,2008,3,29,female,2.15
Crooked_River,-34.73,150.80,2008,2008,3,29,female,2.16
Crooked_River,-34.73,150.80,2008,2008,3,29,female,2.10
Crooked_River,-34.73,150.80,2008,2008,3,29,female,2.17
Crooked_River,-34.73,150.80,2008,2008,3,29,female,2.15
Crooked_River,-34.73,150.80,2008,2008,3,29,female,2.21
Crooked_River,-34.73,150.80,2008,2008,3,29,female,2.15
Tilba_Winery,-36.28,150.10,2008,2008,1,29,female,2.11
Tilba_Winery,-36.28,150.10,2008,2008,1,29,female,2.16
Tilba_Winery,-36.28,150.10,2008,2008,1,29,female,2.08
Tilba_Winery,-36.28,150.10,2008,2008,1,29,female,2.13
Tilba_Winery,-36.28,150.10,2008,2008,1,29,female,2.23
Tilba_Winery,-36.28,150.10,2008,2008,1,29,female,2.13
Tilba_Winery,-36.28,150.10,2008,2008,1,29,female,2.12
Tilba_Winery,-36.28,150.10,2008,2008,1,29,female,2.18
Tilba_Winery,-36.28,150.10,2008,2008,1,29,female,1.99
Tilba_Winery,-36.28,150.10,2008,2008,1,29,female,2.07
Tilba_Winery,-36.28,150.10,2008,2008,2,29,female,2.12
Tilba_Winery,-36.28,150.10,2008,2008,2,29,female,2.13
Tilba_Winery,-36.28,150.10,2008,2008,2,29,female,2.16
Tilba_Winery,-36.28,150.10,2008,2008,2,29,female,2.12
Tilba_Winery,-36.28,150.10,2008,2008,2,29,female,2.16
Tilba_Winery,-36.28,150.10,2008,2008,2,29,female,2.20
Tilba_Winery,-36.28,150.10,2008,2008,2,29,female,2.12
Tilba_Winery,-36.28,150.10,2008,2008,2,29,female,2.18
Tilba_Winery,-36.28,150.10,2008,2008,2,29,female,2.20
Tilba_Winery,-36.28,150.10,2008,2008,2,29,female,2.07
Tilba_Winery,-36.28,150.10,2008,2008,3,29,female,2.28
Tilba_Winery,-36.28,150.10,2008,2008,3,29,female,2.26
Tilba_Winery,-36.28,150.10,2008,2008,3,29,female,2.28
Tilba_Winery,-36.28,150.10,2008,2008,3,29,female,2.16
Tilba_Winery,-36.28,150.10,2008,2008,3,29,female,2.37
Tilba_Winery,-36.28,150.10,2008,2008,3,29,female,2.24
Tilba_Winery,-36.28,150.10,2008,2008,3,29,female,2.32
Tilba_Winery,-36.28,150.10,2008,2008,3,29,female,2.21
Tilba_Winery,-36.28,150.10,2008,2008,3,29,female,2.25
Tilba_Winery,-36.28,150.10,2008,2008,3,29,female,2.35
Pambula,-36.92,149.87,2008,2008,1,29,female,2.17
Pambula,-36.92,149.87,2008,2008,1,29,female,2.15
Pambula,-36.92,149.87,2008,2008,1,29,female,2.21
Pambula,-36.92,149.87,2008,2008,1,29,female,2.08
Pambula,-36.92,149.87,2008,2008,1,29,female,2.17
Pambula,-36.92,149.87,2008,2008,1,29,female,2.13
Pambula,-36.92,149.87,2008,2008,1,29,female,2.25
Pambula,-36.92,149.87,2008,2008,1,29,female,2.17
Pambula,-36.92,149.87,2008,2008,1,29,female,2.18
Pambula,-36.92,149.87,2008,2008,1,29,female,2.14
Pambula,-36.92,149.87,2008,2008,2,29,female,2.12
Pambula,-36.92,149.87,2008,2008,2,29,female,2.38
Pambula,-36.92,149.87,2008,2008,2,29,female,2.28
Pambula,-36.92,149.87,2008,2008,2,29,female,2.26
Pambula,-36.92,149.87,2008,2008,2,29,female,2.22
Pambula,-36.92,149.87,2008,2008,2,29,female,2.28
Pambula,-36.92,149.87,2008,2008,2,29,female,2.14
Pambula,-36.92,149.87,2008,2008,2,29,female,2.18
Pambula,-36.92,149.87,2008,2008,2,29,female,2.11
Pambula,-36.92,149.87,2008,2008,3,29,female,2.18
Pambula,-36.92,149.87,2008,2008,3,29,female,2.17
Pambula,-36.92,149.87,2008,2008,3,29,female,2.13
Pambula,-36.92,149.87,2008,2008,3,29,female,2.17
Pambula,-36.92,149.87,2008,2008,3,29,female,2.19
Pambula,-36.92,149.87,2008,2008,3,29,female,2.18
Pambula,-36.92,149.87,2008,2008,3,29,female,2.10
Pambula,-36.92,149.87,2008,2008,3,29,female,2.19
Pambula,-36.92,149.87,2008,2008,3,29,female,2.12
Pambula,-36.92,149.87,2008,2008,3,29,female,2.16
Pambula,-36.92,149.87,2008,2008,3,29,female,2.16
Metung,-37.88,147.85,2008,2008,1,29,female,2.18
Metung,-37.88,147.85,2008,2008,1,29,female,2.08
Metung,-37.88,147.85,2008,2008,1,29,female,2.10
Metung,-37.88,147.85,2008,2008,1,29,female,2.14
Metung,-37.88,147.85,2008,2008,1,29,female,2.10
Metung,-37.88,147.85,2008,2008,1,29,female,2.14
Metung,-37.88,147.85,2008,2008,1,29,female,2.07
Metung,-37.88,147.85,2008,2008,1,29,female,2.07
Metung,-37.88,147.85,2008,2008,1,29,female,2.09
Metung,-37.88,147.85,2008,2008,1,29,female,2.10
Metung,-37.88,147.85,2008,2008,2,29,female,2.27
Metung,-37.88,147.85,2008,2008,2,29,female,2.13
Metung,-37.88,147.85,2008,2008,2,29,female,2.14
Metung,-37.88,147.85,2008,2008,2,29,female,2.10
Metung,-37.88,147.85,2008,2008,2,29,female,2.17
Metung,-37.88,147.85,2008,2008,2,29,female,2.24
Metung,-37.88,147.85,2008,2008,2,29,female,2.17
Metung,-37.88,147.85,2008,2008,2,29,female,2.03
Metung,-37.88,147.85,2008,2008,2,29,female,2.13
Metung,-37.88,147.85,2008,2008,2,29,female,2.17
Metung,-37.88,147.85,2008,2008,3,29,female,2.21
Metung,-37.88,147.85,2008,2008,3,29,female,2.30
Metung,-37.88,147.85,2008,2008,3,29,female,2.16
Metung,-37.88,147.85,2008,2008,3,29,female,2.31
Metung,-37.88,147.85,2008,2008,3,29,female,2.29
Metung,-37.88,147.85,2008,2008,3,29,female,2.33
Metung,-37.88,147.85,2008,2008,3,29,female,2.41
Metung,-37.88,147.85,2008,2008,3,29,female,2.16
Metung,-37.88,147.85,2008,2008,3,29,female,2.22
Metung,-37.88,147.85,2008,2008,3,29,female,2.26
North_Tasmania,-41.23,147.32,2008,2008,1,29,female,2.00
North_Tasmania,-41.23,147.32,2008,2008,1,29,female,2.13
North_Tasmania,-41.23,147.32,2008,2008,1,29,female,2.17
North_Tasmania,-41.23,147.32,2008,2008,1,29,female,2.22
North_Tasmania,-41.23,147.32,2008,2008,1,29,female,2.19
North_Tasmania,-41.23,147.32,2008,2008,1,29,female,2.11
North_Tasmania,-41.23,147.32,2008,2008,1,29,female,2.19
North_Tasmania,-41.23,147.32,2008,2008,1,29,female,2.28
North_Tasmania,-41.23,147.32,2008,2008,1,29,female,2.14
North_Tasmania,-41.23,147.32,2008,2008,1,29,female,2.21
North_Tasmania,-41.23,147.32,2008,2008,2,29,female,2.29
North_Tasmania,-41.23,147.32,2008,2008,2,29,female,2.15
North_Tasmania,-41.23,147.32,2008,2008,2,29,female,2.15
North_Tasmania,-41.23,147.32,2008,2008,2,29,female,2.20
North_Tasmania,-41.23,147.32,2008,2008,2,29,female,2.17
North_Tasmania,-41.23,147.32,2008,2008,2,29,female,2.17
North_Tasmania,-41.23,147.32,2008,2008,2,29,female,2.24
North_Tasmania,-41.23,147.32,2008,2008,2,29,female,2.14
North_Tasmania,-41.23,147.32,2008,2008,2,29,female,2.14
North_Tasmania,-41.23,147.32,2008,2008,2,29,female,2.17
North_Tasmania,-41.23,147.32,2008,2008,3,29,female,2.34
North_Tasmania,-41.23,147.32,2008,2008,3,29,female,2.43
North_Tasmania,-41.23,147.32,2008,2008,3,29,female,2.33
North_Tasmania,-41.23,147.32,2008,2008,3,29,female,2.45
North_Tasmania,-41.23,147.32,2008,2008,3,29,female,2.23
North_Tasmania,-41.23,147.32,2008,2008,3,29,female,2.21
North_Tasmania,-41.23,147.32,2008,2008,3,29,female,2.27
North_Tasmania,-41.23,147.32,2008,2008,3,29,female,2.39
North_Tasmania,-41.23,147.32,2008,2008,3,29,female,2.34
North_Tasmania,-41.23,147.32,2008,2008,3,29,female,2.24
South_Tasmania,-43.15,147.12,2008,2008,1,29,female,2.10
South_Tasmania,-43.15,147.12,2008,2008,1,29,female,2.24
South_Tasmania,-43.15,147.12,2008,2008,1,29,female,2.28
South_Tasmania,-43.15,147.12,2008,2008,1,29,female,2.22
South_Tasmania,-43.15,147.12,2008,2008,1,29,female,2.32
South_Tasmania,-43.15,147.12,2008,2008,1,29,female,2.19
South_Tasmania,-43.15,147.12,2008,2008,1,29,female,2.32
South_Tasmania,-43.15,147.12,2008,2008,1,29,female,2.06
South_Tasmania,-43.15,147.12,2008,2008,1,29,female,2.23
South_Tasmania,-43.15,147.12,2008,2008,1,29,female,2.25
South_Tasmania,-43.15,147.12,2008,2008,2,29,female,2.31
South_Tasmania,-43.15,147.12,2008,2008,2,29,female,2.25
South_Tasmania,-43.15,147.12,2008,2008,2,29,female,2.36
South_Tasmania,-43.15,147.12,2008,2008,2,29,female,2.28
South_Tasmania,-43.15,147.12,2008,2008,2,29,female,2.33
South_Tasmania,-43.15,147.12,2008,2008,2,29,female,2.27
South_Tasmania,-43.15,147.12,2008,2008,2,29,female,2.25
South_Tasmania,-43.15,147.12,2008,2008,2,29,female,2.18
South_Tasmania,-43.15,147.12,2008,2008,2,29,female,2.30
South_Tasmania,-43.15,147.12,2008,2008,2,29,female,2.28
South_Tasmania,-43.15,147.12,2008,2008,3,29,female,2.19
South_Tasmania,-43.15,147.12,2008,2008,3,29,female,2.19
South_Tasmania,-43.15,147.12,2008,2008,3,29,female,2.21
South_Tasmania,-43.15,147.12,2008,2008,3,29,female,2.23
South_Tasmania,-43.15,147.12,2008,2008,3,29,female,2.11
South_Tasmania,-43.15,147.12,2008,2008,3,29,female,2.29
South_Tasmania,-43.15,147.12,2008,2008,3,29,female,2.21
South_Tasmania,-43.15,147.12,2008,2008,3,29,female,2.12
South_Tasmania,-43.15,147.12,2008,2008,3,29,female,2.12
Innisfail,-17.52,146.02,2008,2008,1,29,male,2.09
Innisfail,-17.52,146.02,2008,2008,1,29,male,2.03
Innisfail,-17.52,146.02,2008,2008,1,29,male,2.24
Innisfail,-17.52,146.02,2008,2008,1,29,male,2.04
Innisfail,-17.52,146.02,2008,2008,1,29,male,2.15
Innisfail,-17.52,146.02,2008,2008,1,29,male,2.10
Innisfail,-17.52,146.02,2008,2008,1,29,male,2.04
Innisfail,-17.52,146.02,2008,2008,1,29,male,2.02
Innisfail,-17.52,146.02,2008,2008,1,29,male,2.06
Innisfail,-17.52,146.02,2008,2008,1,29,male,2.12
Innisfail,-17.52,146.02,2008,2008,2,29,male,2.00
Innisfail,-17.52,146.02,2008,2008,2,29,male,2.14
Innisfail,-17.52,146.02,2008,2008,2,29,male,2.08
Innisfail,-17.52,146.02,2008,2008,2,29,male,2.12
Innisfail,-17.52,146.02,2008,2008,2,29,male,2.09
Innisfail,-17.52,146.02,2008,2008,2,29,male,2.14
Innisfail,-17.52,146.02,2008,2008,2,29,male,2.14
Innisfail,-17.52,146.02,2008,2008,2,29,male,2.04
Innisfail,-17.52,146.02,2008,2008,2,29,male,2.07
Innisfail,-17.52,146.02,2008,2008,2,29,male,2.12
Innisfail,-17.52,146.02,2008,2008,3,29,male,2.01
Innisfail,-17.52,146.02,2008,2008,3,29,male,2.11
Innisfail,-17.52,146.02,2008,2008,3,29,male,2.00
Innisfail,-17.52,146.02,2008,2008,3,29,male,2.16
Innisfail,-17.52,146.02,2008,2008,3,29,male,2.08
Innisfail,-17.52,146.02,2008,2008,3,29,male,2.06
Innisfail,-17.52,146.02,2008,2008,3,29,male,2.07
Innisfail,-17.52,146.02,2008,2008,3,29,male,2.06
Innisfail,-17.52,146.02,2008,2008,3,29,male,2.17
Innisfail,-17.52,146.02,2008,2008,3,29,male,2.20
Cardwell,-18.10,145.90,2008,2008,1,29,male,2.05
Cardwell,-18.10,145.90,2008,2008,1,29,male,2.13
Cardwell,-18.10,145.90,2008,2008,1,29,male,2.13
Cardwell,-18.10,145.90,2008,2008,1,29,male,2.14
Cardwell,-18.10,145.90,2008,2008,1,29,male,2.04
Cardwell,-18.10,145.90,2008,2008,1,29,male,2.01
Cardwell,-18.10,145.90,2008,2008,1,29,male,2.11
Cardwell,-18.10,145.90,2008,2008,1,29,male,2.14
Cardwell,-18.10,145.90,2008,2008,1,29,male,2.03
Cardwell,-18.10,145.90,2008,2008,1,29,male,2.05
Cardwell,-18.10,145.90,2008,2008,2,29,male,2.16
Cardwell,-18.10,145.90,2008,2008,2,29,male,2.05
Cardwell,-18.10,145.90,2008,2008,2,29,male,2.13
Cardwell,-18.10,145.90,2008,2008,2,29,male,2.11
Cardwell,-18.10,145.90,2008,2008,2,29,male,2.04
Cardwell,-18.10,145.90,2008,2008,2,29,male,2.04
Cardwell,-18.10,145.90,2008,2008,2,29,male,2.04
Cardwell,-18.10,145.90,2008,2008,2,29,male,2.01
Cardwell,-18.10,145.90,2008,2008,2,29,male,2.09
Cardwell,-18.10,145.90,2008,2008,3,29,male,2.14
Cardwell,-18.10,145.90,2008,2008,3,29,male,2.15
Cardwell,-18.10,145.90,2008,2008,3,29,male,2.16
Cardwell,-18.10,145.90,2008,2008,3,29,male,2.13
Cardwell,-18.10,145.90,2008,2008,3,29,male,2.06
Cardwell,-18.10,145.90,2008,2008,3,29,male,2.14
Cardwell,-18.10,145.90,2008,2008,3,29,male,2.03
Cardwell,-18.10,145.90,2008,2008,3,29,male,2.07
Cardwell,-18.10,145.90,2008,2008,3,29,male,2.12
Cardwell,-18.10,145.90,2008,2008,3,29,male,2.04
Bowen,-19.97,148.22,2008,2008,1,29,male,2.26
Bowen,-19.97,148.22,2008,2008,1,29,male,2.16
Bowen,-19.97,148.22,2008,2008,1,29,male,2.09
Bowen,-19.97,148.22,2008,2008,1,29,male,2.21
Bowen,-19.97,148.22,2008,2008,1,29,male,2.09
Bowen,-19.97,148.22,2008,2008,1,29,male,2.04
Bowen,-19.97,148.22,2008,2008,1,29,male,2.14
Bowen,-19.97,148.22,2008,2008,1,29,male,2.11
Bowen,-19.97,148.22,2008,2008,1,29,male,2.13
Bowen,-19.97,148.22,2008,2008,1,29,male,2.23
Bowen,-19.97,148.22,2008,2008,2,29,male,2.12
Bowen,-19.97,148.22,2008,2008,2,29,male,2.10
Bowen,-19.97,148.22,2008,2008,2,29,male,2.07
Bowen,-19.97,148.22,2008,2008,2,29,male,2.04
Bowen,-19.97,148.22,2008,2008,2,29,male,2.05
Bowen,-19.97,148.22,2008,2008,2,29,male,2.02
Bowen,-19.97,148.22,2008,2008,2,29,male,2.09
Bowen,-19.97,148.22,2008,2008,2,29,male,2.01
Bowen,-19.97,148.22,2008,2008,2,29,male,2.10
Bowen,-19.97,148.22,2008,2008,2,29,male,2.08
Bowen,-19.97,148.22,2008,2008,3,29,male,2.02
Bowen,-19.97,148.22,2008,2008,3,29,male,2.05
Bowen,-19.97,148.22,2008,2008,3,29,male,1.97
Bowen,-19.97,148.22,2008,2008,3,29,male,2.12
Bowen,-19.97,148.22,2008,2008,3,29,male,1.88
Bowen,-19.97,148.22,2008,2008,3,29,male,2.04
Bowen,-19.97,148.22,2008,2008,3,29,male,2.04
Bowen,-19.97,148.22,2008,2008,3,29,male,2.04
Bowen,-19.97,148.22,2008,2008,3,29,male,2.06
Bowen,-19.97,148.22,2008,2008,3,29,male,2.15
Eungella,-21.13,148.50,2008,2008,1,29,male,2.16
Eungella,-21.13,148.50,2008,2008,1,29,male,2.03
Eungella,-21.13,148.50,2008,2008,1,29,male,2.11
Eungella,-21.13,148.50,2008,2008,1,29,male,2.08
Eungella,-21.13,148.50,2008,2008,1,29,male,2.08
Eungella,-21.13,148.50,2008,2008,1,29,male,2.01
Eungella,-21.13,148.50,2008,2008,1,29,male,2.09
Eungella,-21.13,148.50,2008,2008,1,29,male,2.07
Eungella,-21.13,148.50,2008,2008,1,29,male,2.14
Eungella,-21.13,148.50,2008,2008,1,29,male,2.07
Eungella,-21.13,148.50,2008,2008,2,29,male,2.17
Eungella,-21.13,148.50,2008,2008,2,29,male,2.37
Eungella,-21.13,148.50,2008,2008,2,29,male,2.22
Eungella,-21.13,148.50,2008,2008,2,29,male,2.21
Eungella,-21.13,148.50,2008,2008,2,29,male,2.21
Eungella,-21.13,148.50,2008,2008,2,29,male,2.31
Eungella,-21.13,148.50,2008,2008,2,29,male,2.17
Eungella,-21.13,148.50,2008,2008,2,29,male,2.15
Eungella,-21.13,148.50,2008,2008,2,29,male,2.53
Eungella,-21.13,148.50,2008,2008,2,29,male,2.16
Eungella,-21.13,148.50,2008,2008,3,29,male,2.16
Eungella,-21.13,148.50,2008,2008,3,29,male,2.15
Eungella,-21.13,148.50,2008,2008,3,29,male,2.20
Eungella,-21.13,148.50,2008,2008,3,29,male,2.24
Eungella,-21.13,148.50,2008,2008,3,29,male,2.13
Eungella,-21.13,148.50,2008,2008,3,29,male,2.17
Eungella,-21.13,148.50,2008,2008,3,29,male,2.21
Eungella,-21.13,148.50,2008,2008,3,29,male,2.16
Eungella,-21.13,148.50,2008,2008,3,29,male,2.19
Eungella,-21.13,148.50,2008,2008,3,29,male,2.05
Rockhampton,-23.40,150.48,2008,2008,1,29,male,1.97
Rockhampton,-23.40,150.48,2008,2008,1,29,male,2.18
Rockhampton,-23.40,150.48,2008,2008,1,29,male,2.08
Rockhampton,-23.40,150.48,2008,2008,1,29,male,2.09
Rockhampton,-23.40,150.48,2008,2008,1,29,male,2.13
Rockhampton,-23.40,150.48,2008,2008,1,29,male,1.99
Rockhampton,-23.40,150.48,2008,2008,1,29,male,2.21
Rockhampton,-23.40,150.48,2008,2008,1,29,male,1.88
Rockhampton,-23.40,150.48,2008,2008,1,29,male,2.05
Rockhampton,-23.40,150.48,2008,2008,1,29,male,2.09
Rockhampton,-23.40,150.48,2008,2008,2,29,male,2.10
Rockhampton,-23.40,150.48,2008,2008,2,29,male,2.03
Rockhampton,-23.40,150.48,2008,2008,2,29,male,2.09
Rockhampton,-23.40,150.48,2008,2008,2,29,male,2.08
Rockhampton,-23.40,150.48,2008,2008,2,29,male,2.13
Rockhampton,-23.40,150.48,2008,2008,2,29,male,2.07
Rockhampton,-23.40,150.48,2008,2008,2,29,male,2.10
Rockhampton,-23.40,150.48,2008,2008,2,29,male,2.05
Rockhampton,-23.40,150.48,2008,2008,2,29,male,2.10
Rockhampton,-23.40,150.48,2008,2008,3,29,male,2.37
Rockhampton,-23.40,150.48,2008,2008,3,29,male,2.28
Rockhampton,-23.40,150.48,2008,2008,3,29,male,2.15
Rockhampton,-23.40,150.48,2008,2008,3,29,male,2.26
Rockhampton,-23.40,150.48,2008,2008,3,29,male,2.23
Rockhampton,-23.40,150.48,2008,2008,3,29,male,2.16
Rockhampton,-23.40,150.48,2008,2008,3,29,male,2.30
Rockhampton,-23.40,150.48,2008,2008,3,29,male,2.25
Rockhampton,-23.40,150.48,2008,2008,3,29,male,2.24
Rockhampton,-23.40,150.48,2008,2008,3,29,male,2.23
Maryborough,-25.53,152.68,2008,2008,1,29,male,2.01
Maryborough,-25.53,152.68,2008,2008,1,29,male,2.06
Maryborough,-25.53,152.68,2008,2008,1,29,male,2.05
Maryborough,-25.53,152.68,2008,2008,1,29,male,2.06
Maryborough,-25.53,152.68,2008,2008,1,29,male,2.02
Maryborough,-25.53,152.68,2008,2008,1,29,male,2.11
Maryborough,-25.53,152.68,2008,2008,1,29,male,2.00
Maryborough,-25.53,152.68,2008,2008,1,29,male,2.06
Maryborough,-25.53,152.68,2008,2008,1,29,male,2.04
Maryborough,-25.53,152.68,2008,2008,2,29,male,2.17
Maryborough,-25.53,152.68,2008,2008,2,29,male,2.20
Maryborough,-25.53,152.68,2008,2008,2,29,male,2.25
Maryborough,-25.53,152.68,2008,2008,2,29,male,2.36
Maryborough,-25.53,152.68,2008,2008,2,29,male,2.33
Maryborough,-25.53,152.68,2008,2008,2,29,male,2.36
Maryborough,-25.53,152.68,2008,2008,2,29,male,2.25
Maryborough,-25.53,152.68,2008,2008,2,29,male,2.26
Maryborough,-25.53,152.68,2008,2008,2,29,male,2.33
Maryborough,-25.53,152.68,2008,2008,2,29,male,2.28
Maryborough,-25.53,152.68,2008,2008,3,29,male,1.99
Maryborough,-25.53,152.68,2008,2008,3,29,male,2.17
Maryborough,-25.53,152.68,2008,2008,3,29,male,2.10
Maryborough,-25.53,152.68,2008,2008,3,29,male,2.00
Maryborough,-25.53,152.68,2008,2008,3,29,male,2.07
Maryborough,-25.53,152.68,2008,2008,3,29,male,2.18
Maryborough,-25.53,152.68,2008,2008,3,29,male,2.08
Maryborough,-25.53,152.68,2008,2008,3,29,male,2.13
Maryborough,-25.53,152.68,2008,2008,3,29,male,2.07
Maryborough,-25.53,152.68,2008,2008,3,29,male,2.13
Redland_Bay,-27.60,153.30,2008,2008,1,29,male,2.31
Redland_Bay,-27.60,153.30,2008,2008,1,29,male,2.17
Redland_Bay,-27.60,153.30,2008,2008,1,29,male,2.20
Redland_Bay,-27.60,153.30,2008,2008,1,29,male,2.09
Redland_Bay,-27.60,153.30,2008,2008,1,29,male,2.43
Redland_Bay,-27.60,153.30,2008,2008,1,29,male,2.12
Redland_Bay,-27.60,153.30,2008,2008,1,29,male,2.20
Redland_Bay,-27.60,153.30,2008,2008,1,29,male,2.23
Redland_Bay,-27.60,153.30,2008,2008,2,29,male,2.08
Redland_Bay,-27.60,153.30,2008,2008,2,29,male,2.21
Redland_Bay,-27.60,153.30,2008,2008,2,29,male,2.11
Redland_Bay,-27.60,153.30,2008,2008,2,29,male,2.09
Redland_Bay,-27.60,153.30,2008,2008,2,29,male,2.12
Redland_Bay,-27.60,153.30,2008,2008,2,29,male,2.22
Redland_Bay,-27.60,153.30,2008,2008,2,29,male,2.18
Redland_Bay,-27.60,153.30,2008,2008,2,29,male,2.13
Redland_Bay,-27.60,153.30,2008,2008,2,29,male,2.24
Redland_Bay,-27.60,153.30,2008,2008,2,29,male,2.18
Redland_Bay,-27.60,153.30,2008,2008,3,29,male,1.96
Redland_Bay,-27.60,153.30,2008,2008,3,29,male,2.12
Redland_Bay,-27.60,153.30,2008,2008,3,29,male,2.06
Redland_Bay,-27.60,153.30,2008,2008,3,29,male,2.09
Redland_Bay,-27.60,153.30,2008,2008,3,29,male,2.05
Redland_Bay,-27.60,153.30,2008,2008,3,29,male,2.01
Redland_Bay,-27.60,153.30,2008,2008,3,29,male,2.17
Redland_Bay,-27.60,153.30,2008,2008,3,29,male,2.12
Redland_Bay,-27.60,153.30,2008,2008,3,29,male,2.02
Redland_Bay,-27.60,153.30,2008,2008,3,29,male,2.11
Ballina,-28.75,153.52,2008,2008,1,29,male,2.17
Ballina,-28.75,153.52,2008,2008,1,29,male,2.24
Ballina,-28.75,153.52,2008,2008,1,29,male,2.22
Ballina,-28.75,153.52,2008,2008,1,29,male,2.33
Ballina,-28.75,153.52,2008,2008,1,29,male,2.23
Ballina,-28.75,153.52,2008,2008,1,29,male,2.24
Ballina,-28.75,153.52,2008,2008,1,29,male,2.18
Ballina,-28.75,153.52,2008,2008,1,29,male,2.32
Ballina,-28.75,153.52,2008,2008,1,29,male,2.20
Ballina,-28.75,153.52,2008,2008,3,29,male,2.25
Ballina,-28.75,153.52,2008,2008,3,29,male,2.31
Ballina,-28.75,153.52,2008,2008,3,29,male,2.24
Ballina,-28.75,153.52,2008,2008,3,29,male,2.21
Ballina,-28.75,153.52,2008,2008,3,29,male,2.31
Ballina,-28.75,153.52,2008,2008,3,29,male,2.17
Ballina,-28.75,153.52,2008,2008,3,29,male,2.27
Ballina,-28.75,153.52,2008,2008,3,29,male,2.19
Ballina,-28.75,153.52,2008,2008,3,29,male,2.24
Coffs_Harbour,-30.37,153.03,2008,2008,1,29,male,2.08
Coffs_Harbour,-30.37,153.03,2008,2008,1,29,male,2.18
Coffs_Harbour,-30.37,153.03,2008,2008,1,29,male,2.06
Coffs_Harbour,-30.37,153.03,2008,2008,1,29,male,2.17
Coffs_Harbour,-30.37,153.03,2008,2008,1,29,male,2.07
Coffs_Harbour,-30.37,153.03,2008,2008,1,29,male,1.95
Coffs_Harbour,-30.37,153.03,2008,2008,1,29,male,2.14
Coffs_Harbour,-30.37,153.03,2008,2008,1,29,male,2.17
Coffs_Harbour,-30.37,153.03,2008,2008,1,29,male,2.17
Coffs_Harbour,-30.37,153.03,2008,2008,2,29,male,2.21
Coffs_Harbour,-30.37,153.03,2008,2008,2,29,male,2.21
Coffs_Harbour,-30.37,153.03,2008,2008,2,29,male,2.25
Coffs_Harbour,-30.37,153.03,2008,2008,2,29,male,2.11
Coffs_Harbour,-30.37,153.03,2008,2008,2,29,male,2.24
Coffs_Harbour,-30.37,153.03,2008,2008,2,29,male,2.25
Coffs_Harbour,-30.37,153.03,2008,2008,2,29,male,2.23
Coffs_Harbour,-30.37,153.03,2008,2008,2,29,male,2.04
Coffs_Harbour,-30.37,153.03,2008,2008,2,29,male,2.23
Coffs_Harbour,-30.37,153.03,2008,2008,3,29,male,2.18
Coffs_Harbour,-30.37,153.03,2008,2008,3,29,male,2.30
Coffs_Harbour,-30.37,153.03,2008,2008,3,29,male,2.33
Coffs_Harbour,-30.37,153.03,2008,2008,3,29,male,2.26
Coffs_Harbour,-30.37,153.03,2008,2008,3,29,male,2.27
Coffs_Harbour,-30.37,153.03,2008,2008,3,29,male,2.30
Coffs_Harbour,-30.37,153.03,2008,2008,3,29,male,2.40
Coffs_Harbour,-30.37,153.03,2008,2008,3,29,male,2.23
Coffs_Harbour,-30.37,153.03,2008,2008,3,29,male,2.19
Coffs_Harbour,-30.37,153.03,2008,2008,3,29,male,2.19
Port_Macquarie,-31.42,152.87,2008,2008,1,29,male,2.14
Port_Macquarie,-31.42,152.87,2008,2008,1,29,male,2.17
Port_Macquarie,-31.42,152.87,2008,2008,1,29,male,2.22
Port_Macquarie,-31.42,152.87,2008,2008,1,29,male,2.10
Port_Macquarie,-31.42,152.87,2008,2008,1,29,male,2.12
Port_Macquarie,-31.42,152.87,2008,2008,1,29,male,2.22
Port_Macquarie,-31.42,152.87,2008,2008,1,29,male,2.07
Port_Macquarie,-31.42,152.87,2008,2008,1,29,male,2.07
Port_Macquarie,-31.42,152.87,2008,2008,1,29,male,2.14
Port_Macquarie,-31.42,152.87,2008,2008,1,29,male,1.99
Port_Macquarie,-31.42,152.87,2008,2008,2,29,male,2.29
Port_Macquarie,-31.42,152.87,2008,2008,2,29,male,2.19
Port_Macquarie,-31.42,152.87,2008,2008,2,29,male,2.46
